i,IDA Return Value,t,y[0],y[1],y[2],y[3],y[4],y[5],y[6],y[7],y[8],y[9],y[10],y[11],y[12],y[13],y[14],y[15],y[16],y[17],y[18],y[19],y[20],y[21],y[22],y[23],y[24]
5207,0,21.69583333333333,0.5539841828435131,-1.031108830942428e-09,0.9954732272485313,0.9713002204454977,0.3068798209951555,-5.79071032223428e-63,-0.280575836338428,0.9858040245273177,1.024954815880093,0,0.2805758360491237,0.9858040235108464,0.9999995745198862,0.4834597992419152,0.8767994606494172,0.9999995734887778,0.05011511449058455,0.9999995777022623,1.914050274100913,1.555554892093655,-5.477598710792423,0.9949884885509415,0.0999999573488778,1,0
5208,0,21.7,0.5539841811979955,-1.02914720515512e-09,0.9954732291404704,0.971300222204709,0.306879820169089,-5.758207015904837e-63,-0.2805758355831671,0.9858040263661657,1.024954817443456,0,0.2805758352944133,0.9858040253516283,0.9999995744743633,0.4834598027244451,0.876799458346932,0.9999995734452167,0.05011510867211059,0.9999995777022623,1.914050274100913,1.555554892025893,-5.477598719843382,0.9949884891327889,0.09999995734452169,1,0
5209,0,21.70416666666667,0.5539841795548767,-1.027227625803469e-09,0.9954732310278599,0.9713002239597761,0.3068798193443916,-5.725875049119417e-63,-0.2805758348291581,0.9858040282006263,1.024954819003139,0,0.2805758345409428,0.9858040271879811,0.9999995744252419,0.4834598061956641,0.8767994560473039,0.9999995733980148,0.05011510286715758,0.9999995777022623,1.914050274100913,1.555554891952468,-5.47759872887331,0.9949884897132841,0.09999995733980149,1,0
5210,0,21.70833333333333,0.5539841779141564,-1.025350092887473e-09,0.9954732329106996,0.971300225710699,0.3068798185210633,-5.693714421878015e-63,-0.2805758340764008,0.9858040300306992,1.024954820559141,0,0.2805758337887123,0.9858040290199049,0.9999995743725217,0.4834598096555724,0.876799453750533,0.9999995733471722,0.05011509707572554,0.9999995777022623,1.914050274100913,1.555554891873379,-5.477598737882203,0.9949884902924273,0.09999995733471723,1,0
5211,0,21.7125,0.5539841762758348,-1.023514606407134e-09,0.9954732347889896,0.9713002274574777,0.306879817699104,-5.661725134180633e-63,-0.2805758333248952,0.9858040318563847,1.024954822111462,0,0.2805758330377218,0.9858040308473999,0.9999995743162028,0.4834598131041699,0.8767994514566194,0.9999995732926887,0.05011509129781446,0.9999995777022623,1.914050274100913,1.555554891788627,-5.477598746870065,0.9949884908702185,0.09999995732926889,1,0
5212,0,21.71666666666667,0.5539841746399121,-1.021721166362452e-09,0.9954732366627299,0.9713002292001122,0.3068798168785139,-5.629907186027273e-63,-0.2805758325746414,0.9858040336776828,1.024954823660102,0,0.2805758322879711,0.9858040326704659,0.9999995742562854,0.4834598165414566,0.8767994491655631,0.9999995732345647,0.05011508553342433,0.9999995777022623,1.914050274100913,1.555554891698212,-5.477598755836894,0.9949884914466575,0.09999995732345648,1,0
5213,0,21.72083333333333,0.553984173006388,-1.019969772753425e-09,0.9954732385319206,0.9713002309386025,0.3068798160592928,-5.598260577417931e-63,-0.2805758318256392,0.9858040354945932,1.024954825205061,0,0.2805758315394604,0.9858040344891029,0.9999995741927692,0.4834598199674324,0.8767994468773639,0.9999995731728,0.05011507978255517,0.9999995777022623,1.914050274100913,1.555554891602133,-5.477598764782691,0.9949884920217444,0.09999995731728001,1,0
5214,0,21.725,0.5539841713752628,-1.018260425580054e-09,0.9954732403965615,0.9713002326729486,0.3068798152414409,-5.566785308352585e-63,-0.2805758310778889,0.9858040373071163,1.02495482674634,0,0.2805758307921896,0.985804036303311,0.9999995741256542,0.4834598233820975,0.876799444592022,0.9999995731073943,0.05011507404520697,0.9999995777022623,1.914050274100913,1.555554891500391,-5.477598773707454,0.9949884925954793,0.09999995731073945,1,0
5215,0,21.72916666666667,0.5539841697465362,-1.01659312484234e-09,0.9954732422566528,0.9713002344031505,0.306879814424958,-5.535481378831284e-63,-0.2805758303313903,0.9858040391152517,1.024954828283938,0,0.2805758300461588,0.9858040381130901,0.9999995740549407,0.4834598267854517,0.8767994423095372,0.9999995730383481,0.05011506832137973,0.9999995777022623,1.914050274100913,1.555554891392986,-5.477598782611186,0.9949884931678619,0.09999995730383482,1,0
5216,0,21.73333333333333,0.5539841681202085,-1.014967870540282e-09,0.9954732441121944,0.9713002361292082,0.3068798136098442,-5.504348788854003e-63,-0.2805758295861434,0.9858040409189998,1.024954829817855,0,0.2805758293013679,0.9858040399184403,0.9999995739806283,0.4834598301774952,0.8767994400299097,0.999999572965661,0.05011506261107344,0.9999995777022623,1.914050274100913,1.555554891279917,-5.477598791493884,0.9949884937388925,0.09999995729656612,1,0
5217,0,21.7375,0.5539841664962792,-1.013384662673881e-09,0.9954732459631862,0.9713002378511217,0.3068798127960995,-5.473387538420743e-63,-0.2805758288421483,0.9858040427183603,1.024954831348092,0,0.280575828557817,0.9858040417193615,0.9999995739027173,0.4834598335582278,0.8767994377531395,0.9999995728893332,0.05011505691428812,0.9999995777022623,1.914050274100913,1.555554891161185,-5.47759880035555,0.9949884943085711,0.09999995728893334,1,0
5218,0,21.74166666666667,0.5539841648747489,-1.011843501243136e-09,0.9954732478096283,0.9713002395688911,0.3068798119837239,-5.442597627531503e-63,-0.2805758280994048,0.9858040445133334,1.024954832874648,0,0.280575827815506,0.9858040435158538,0.9999995738212077,0.4834598369276497,0.8767994354792263,0.9999995728093647,0.05011505123102375,0.9999995777022623,1.914050274100913,1.55555489103679,-5.477598809196183,0.9949884948768976,0.0999999572809365,1,0
5219,0,21.74583333333333,0.5539841632556172,-1.010344386248048e-09,0.9954732496515207,0.9713002412825164,0.3068798111727174,-5.411979056186283e-63,-0.2805758273579131,0.9858040463039188,1.024954834397523,0,0.280575827074435,0.9858040453079172,0.9999995737360994,0.4834598402857607,0.8767994332081706,0.9999995727257556,0.05011504556128035,0.9999995777022623,1.914050274100913,1.555554890906731,-5.477598818015785,0.9949884954438719,0.09999995727257556,1,0
5220,0,21.75,0.5539841616388843,-1.008887317688615e-09,0.9954732514888635,0.9713002429919972,0.3068798103630799,-5.381531824385084e-63,-0.2805758266176732,0.9858040480901169,1.024954835916717,0,0.2805758263346038,0.9858040470955516,0.9999995736473923,0.4834598436325609,0.8767994309399719,0.9999995726385056,0.05011503990505791,0.9999995777022623,1.914050274100913,1.555554890771009,-5.477598826814353,0.9949884960094941,0.09999995726385057,1,0
5221,0,21.75416666666667,0.5539841600245501,-1.007472295564839e-09,0.9954732533216565,0.971300244697334,0.3068798095548116,-5.351255932127904e-63,-0.280575825878685,0.9858040498719273,1.024954837432231,0,0.2805758255960126,0.9858040488787571,0.9999995735550866,0.4834598469680503,0.8767994286746305,0.9999995725476148,0.05011503426235642,0.9999995777022623,1.914050274100913,1.555554890629623,-5.477598835591889,0.9949884965737642,0.09999995725476149,1,0
5222,0,21.75833333333333,0.5539841584126146,-1.006099319876719e-09,0.9954732551498998,0.9713002463985265,0.3068798087479123,-5.321151379414744e-63,-0.2805758251409485,0.9858040516493504,1.024954838944064,0,0.2805758248586614,0.9858040506575335,0.9999995734591822,0.4834598502922289,0.8767994264121463,0.9999995724530834,0.0501150286331759,0.9999995777022623,1.914050274100913,1.555554890482574,-5.477598844348392,0.9949884971366824,0.09999995724530836,1,0
5223,0,21.7625,0.5539841568030778,-1.004768390624256e-09,0.9954732569735933,0.9713002480955749,0.3068798079423822,-5.291218166245606e-63,-0.2805758244044638,0.9858040534223859,1.024954840452216,0,0.2805758241225501,0.9858040524318811,0.999999573359679,0.4834598536050967,0.8767994241525192,0.9999995723549112,0.05011502301751634,0.9999995777022623,1.914050274100913,1.555554890329862,-5.477598853083863,0.9949884976982483,0.09999995723549114,1,0
5224,0,21.76666666666667,0.5539841551959399,-1.003479507807449e-09,0.9954732587927373,0.9713002497884791,0.3068798071382212,-5.261456292620486e-63,-0.2805758236692308,0.9858040551910339,1.024954841956687,0,0.2805758233876787,0.9858040542017996,0.9999995732565773,0.4834598569066538,0.8767994218957496,0.9999995722530984,0.05011501741537774,0.9999995777022623,1.914050274100913,1.555554890171486,-5.4775988617983,0.9949884982584621,0.09999995722530984,1,0
5225,0,21.77083333333333,0.5539841535912006,-1.002232671426298e-09,0.9954732606073315,0.971300251477239,0.3068798063354291,-5.231865758539386e-63,-0.2805758229352496,0.9858040569552944,1.024954843457478,0,0.2805758226540473,0.9858040559672893,0.9999995731498769,0.4834598601969,0.8767994196418369,0.9999995721476447,0.05011501182676009,0.9999995777022623,1.914050274100913,1.555554890007447,-5.477598870491705,0.994988498817324,0.09999995721476448,1,0
5226,0,21.775,0.55398415198886,-1.001027881480803e-09,0.9954732624173761,0.9713002531618548,0.3068798055340062,-5.202446564002309e-63,-0.2805758222025201,0.9858040587151673,1.024954844954588,0,0.2805758219216559,0.9858040577283499,0.9999995730395776,0.4834598634758354,0.8767994173907816,0.9999995720385504,0.05011500625166341,0.9999995777022623,1.914050274100913,1.555554889837745,-5.477598879164078,0.9949884993748337,0.09999995720385504,1,0
5227,0,21.77916666666667,0.5539841503889181,-9.998651379709645e-10,0.9954732642228709,0.9713002548423263,0.3068798047339524,-5.17319870900925e-63,-0.2805758214710423,0.9858040604706529,1.024954846448017,0,0.2805758211905043,0.9858040594849817,0.9999995729256799,0.4834598667434599,0.8767994151425835,0.9999995719258152,0.0501150006900877,0.9999995777022623,1.914050274100913,1.555554889662379,-5.477598887815418,0.9949884999309911,0.09999995719258153,1,0
5228,0,21.78333333333333,0.553984148791375,-9.987444408967826e-10,0.995473266023816,0.9713002565186537,0.3068798039352677,-5.144122193560212e-63,-0.2805758207408163,0.9858040622217509,1.024954847937766,0,0.2805758204605927,0.9858040612371844,0.9999995728081833,0.4834598699997738,0.8767994128972426,0.9999995718094393,0.05011499514203293,0.9999995777022623,1.914050274100913,1.55555488948135,-5.477598896445726,0.9949885004857966,0.09999995718094395,1,0
5229,0,21.7875,0.5539841471962307,-9.976657902582557e-10,0.9954732678202114,0.9713002581908369,0.306879803137952,-5.115217017655169e-63,-0.280575820011842,0.9858040639684614,1.024954849423834,0,0.2805758197319211,0.9858040629849584,0.9999995726870881,0.4834598732447767,0.876799410654759,0.9999995716894229,0.05011498960749913,0.9999995777022623,1.914050274100913,1.555554889294658,-5.477598905055,0.99498850103925,0.09999995716894228,1,0
5230,0,21.79166666666667,0.553984145603485,-9.966291860553862e-10,0.9954732696120571,0.9713002598588758,0.3068798023420055,-5.08648318129417e-63,-0.2805758192841195,0.9858040657107844,1.024954850906221,0,0.2805758190044894,0.9858040647283033,0.9999995725623942,0.4834598764784689,0.8767994084151325,0.9999995715657656,0.05011498408648628,0.9999995777022623,1.914050274100913,1.555554889102302,-5.477598913643243,0.9949885015913513,0.09999995715657656,1,0
5231,0,21.79583333333333,0.553984144013138,-9.956346282881732e-10,0.995473271399353,0.9713002615227706,0.3068798015474281,-5.057920684477193e-63,-0.2805758185576486,0.98580406744872,1.024954852384927,0,0.2805758182782976,0.9858040664672192,0.9999995724341015,0.4834598797008502,0.8767994061783633,0.9999995714384675,0.05011497857899441,0.9999995777022623,1.914050274100913,1.555554888904283,-5.477598922210452,0.9949885021421006,0.09999995714384674,1,0
5232,0,21.8,0.5539841424251899,-9.946821169566163e-10,0.9954732731820993,0.9713002631825212,0.3068798007542197,-5.029529527204235e-63,-0.2805758178324295,0.9858040691822679,1.024954853859953,0,0.2805758175533458,0.9858040682017062,0.9999995723022103,0.4834598829119208,0.8767994039444513,0.9999995713075287,0.05011497308502348,0.9999995777022623,1.914050274100913,1.5555548887006,-5.47759893075663,0.9949885026914976,0.09999995713075287,1,0
5233,0,21.80416666666667,0.5539841408396405,-9.937716520607156e-10,0.9954732749602959,0.9713002648381276,0.3068797999623805,-5.001309709475297e-63,-0.2805758171084622,0.9858040709114285,1.024954855331297,0,0.2805758168296339,0.9858040699317643,0.9999995721667203,0.4834598861116806,0.8767994017133964,0.9999995711729491,0.05011496760457352,0.9999995777022623,1.914050274100913,1.555554888491254,-5.477598939281774,0.9949885032395426,0.09999995711729492,1,0
5234,0,21.80833333333333,0.5539841392564897,-9.929032336004712e-10,0.9954732767339428,0.9713002664895898,0.3068797991719102,-4.97326123129038e-63,-0.2805758163857466,0.9858040726362014,1.024954856798961,0,0.2805758161071619,0.9858040716573934,0.9999995720276316,0.4834598893001295,0.8767993994851989,0.9999995710347289,0.05011496213764451,0.9999995777022623,1.914050274100913,1.555554888276245,-5.477598947785886,0.9949885037862355,0.0999999571034729,1,0
5235,0,21.8125,0.5539841376757377,-9.920768615758831e-10,0.9954732785030401,0.971300268136908,0.3068797983828092,-4.945384092649483e-63,-0.2805758156642827,0.985804074356587,1.024954858262945,0,0.2805758153859299,0.9858040733785935,0.9999995718849443,0.4834598924772677,0.8767993972598586,0.999999570892868,0.05011495668423647,0.9999995777022623,1.914050274100913,1.555554888055572,-5.477598956268965,0.9949885043315763,0.0999999570892868,1,0
5236,0,21.81666666666667,0.5539841360973844,-9.912925359869514e-10,0.9954732802675875,0.9713002697800817,0.3068797975950771,-4.917678293552605e-63,-0.2805758149440706,0.985804076072585,1.024954859723248,0,0.2805758146659378,0.9858040750953647,0.9999995717386583,0.483459895643095,0.8767993950373755,0.9999995707473662,0.05011495124434939,0.9999995777022623,1.914050274100913,1.555554887829236,-5.477598964731012,0.994988504875565,0.09999995707473662,1,0
5237,0,21.82083333333333,0.5539841345214299,-9.90550256833676e-10,0.9954732820275853,0.9713002714191113,0.3068797968087142,-4.890143833999749e-63,-0.2805758142251102,0.9858040777841955,1.02495486117987,0,0.2805758139471857,0.985804076807707,0.9999995715887735,0.4834598987976116,0.8767993928177494,0.9999995705982238,0.05011494581798327,0.9999995777022623,1.914050274100913,1.555554887597237,-5.477598973172025,0.9949885054182016,0.09999995705982238,1,0
5238,0,21.825,0.5539841329478741,-9.898500241160567e-10,0.9954732837830333,0.9713002730539967,0.3068797960237203,-4.862780713990912e-63,-0.2805758135074016,0.9858040794914185,1.024954862632811,0,0.2805758132296736,0.9858040785156202,0.9999995714352902,0.4834599019408173,0.8767993906009808,0.9999995704454406,0.05011494040513811,0.9999995777022623,1.914050274100913,1.555554887359574,-5.477598981592007,0.9949885059594862,0.09999995704454406,1,0
5239,0,21.82916666666667,0.5539841313767169,-9.891918378340936e-10,0.9954732855339318,0.9713002746847379,0.3068797952400956,-4.835588933526096e-63,-0.2805758127909447,0.9858040811942541,1.024954864082071,0,0.2805758125134014,0.9858040802191046,0.999999571278208,0.4834599050727122,0.8767993883870693,0.9999995702890166,0.0501149350058139,0.9999995777022623,1.914050274100913,1.555554887116248,-5.477598989990955,0.9949885064994185,0.09999995702890166,1,0
5240,0,21.83333333333333,0.5539841298079585,-9.88575697987787e-10,0.9954732872802804,0.971300276311335,0.30687979445784,-4.808568492605299e-63,-0.2805758120757395,0.985804082892702,1.024954865527651,0,0.280575811798369,0.98580408191816,0.9999995711175272,0.4834599081932964,0.8767993861760149,0.9999995701289521,0.05011492962001067,0.9999995777022623,1.914050274100913,1.555554886867259,-5.477598998368872,0.9949885070379988,0.0999999570128952,1,0
5241,0,21.8375,0.553984128241599,-9.880016045771367e-10,0.9954732890220794,0.9713002779337878,0.3068797936769534,-4.781719391228523e-63,-0.280575811361786,0.9858040845867625,1.02495486696955,0,0.2805758110845766,0.9858040836127865,0.9999995709532478,0.4834599113025697,0.876799383967818,0.9999995699652467,0.05011492424772839,0.9999995777022623,1.914050274100913,1.555554886612606,-5.477599006725756,0.9949885075752271,0.09999995699652466,1,0
5242,0,21.84166666666667,0.5539841266776381,-9.874695576021428e-10,0.9954732907593287,0.9713002795520964,0.3068797928974359,-4.755041629395767e-63,-0.2805758106490843,0.9858040862764356,1.024954868407768,0,0.2805758103720242,0.985804085302984,0.9999995707853696,0.4834599144005322,0.8767993817624782,0.9999995697979006,0.05011491888896707,0.9999995777022623,1.914050274100913,1.55555488635229,-5.477599015061607,0.9949885081111033,0.09999995697979004,1,0
5243,0,21.84583333333333,0.5539841251160759,-9.869795570628048e-10,0.9954732924920282,0.9713002811662608,0.3068797921192876,-4.72853520710703e-63,-0.2805758099376344,0.985804087961721,1.024954869842306,0,0.2805758096607118,0.9858040869887525,0.9999995706138927,0.4834599174871839,0.8767993795599954,0.9999995696269137,0.05011491354372671,0.9999995777022623,1.914050274100913,1.55555488608631,-5.477599023376425,0.9949885086456273,0.09999995696269136,1,0
